COURSE,SCREENCAST TITLE,DESCRIPTION,DURATION,URL,VIEWS,CUSTOM TOPIC ORDER,TOPICS,SUBTOPIC,YET ANOTHER SUBTOPIC,INTRO/EXAMPLE?,INTERACTIVE? ,FEATURED?,EXAM REVIEW,FE EXAM,ABRIDGED DESCRIPTION,TEXTBOOK-1,SECTION-1,TEXTBOOK-2,SECTION-2,TEXTBOOK-3,SECTION-3,TEXTBOOK-4,SECTION-4
Kinetics and Reactor Design,Numerically Solve ODEs with Mathematica 1,Demonstrates how to use the Mathematica function NDSolve to solve two ordinary differential equations numerically. This is an initial value problem for a batch reactor with a single reaction. Part 1 of 2.,6:03,https://www.youtube.com/watch?v=gOKuA6pklBQ,358,23,Other,Software Tutorials,,example,,,,,demonstrates how to use the Mathematica function NDSolve,Fogler1st,A.4,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Numerically Solve ODEs with Mathematica 2,Uses the solution from the Mathematica 1 screencast to show how to format a plot. Part 2 of 2.,5:08,https://www.youtube.com/watch?v=AFD0UhWWU-Q,256,23,Other,Software Tutorials,,example,,,,,uses the solution from the Mathematica 1 screencast to show how to format a plot,Fogler1st,A.4,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Plot Equations with Mathematica,Shows how to plot two equations in Mathematica and how to make multiple plots for different values of one parameter in one equation.  The equations used are the mass and energy balances for an adiabatic CSTR.,6:14,https://www.youtube.com/watch?v=wJKLmBderHY,304,23,Other,Software Tutorials,,,,,,,,Fogler1st,,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,POLYMATH Excel Add-in to Solve ODEs,Demonstrates how to use POLYMATH to solve ordinary differential equations (ODEs) by transferring the POLYMATH program into Excel 2010 in order to take advantage of Excel's capabilities.,6:38,https://www.youtube.com/watch?v=-enSqEqMbK8,1065,23,Other,Software Tutorials,,example,,,,,Demonstrates how to use POLYMATH to solve ODEs in Excel 2010,Fogler1st,A.4,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Solving ODEs/POLYMATH,Demonstrates how to solve systems of ordinary differential equations using POLYMATH software. The example used is from reaction kinetics.,5:44,https://www.youtube.com/watch?v=nyJmt6cTiL4,3609,23,Other,Software Tutorials,,example,,,,,describes how to use the software package POLYMATH to solve O.D.E.s,Fogler1st,2.2,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Activation Energy and Rate Constant for a Reversible Reaction ,"Calculates the activation energy and rate constant for an elementary, reversible and exothermic reaction.",8:32,https://www.youtube.com/watch?v=EKYnrwGB5eE,561,,,,,example,,,1 General Exam Review,,"calculates the activation energy and rate constant for an elementary, reversible and exothermic reaction.",Fogler1st,,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Average Residence Time,Calculate the average residence time using tracer measurement data for a reactor.,3:27,https://www.youtube.com/watch?v=smgIMQyem1U,DUPLICATE,,,,,example,,,,,calculate the average residence time using tracer measurement data for a reactor,Fogler1st,,Rawlings1st,8.2.2,Hill2nd,,,
Kinetics and Reactor Design,Catalytic Selectivity and Equilibrium ,An overview of the benefit of catalysts in both reaction selectivity and equilibrium.  ,4:02,http://youtu.be/pJJZMcAo44g?list=PL25CBC8287575CFB4,DUPLICATE,,,,,intro,,,,,overview of the benefit of catalysts in both reaction selectivity and equilibrium,Fogler1st,,Rawlings1st,7.2,Hill2nd,,,
Kinetics and Reactor Design,Changing Parameters in a CSTR ,"Shows how changing temperature and inlet composition effects volume for a elementary, reversible reaction in an isothermal CSTR.",10:01,https://www.youtube.com/watch?v=SkXWnQBm48Y,122,,,,,example,,,1 General Exam Review,,shows how temperature and inlet composition effects volume for a reaction in an isothermal CSTR.,Fogler1st,,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Conversion Dependence on Feed Temperature ,"Conceptual problem that determines if a decrease in feed temperature is responsible for an increase in conversion for an irreversible, exothermic reaction in a CSTR.",2:57,https://www.youtube.com/watch?v=Oxvok3_on3o,51,,,,,example,,,1 General Exam Review,,determines if decreasing feed temperature is responsible for increasing conversion for a reaction in a CSTR.,Fogler1st,,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Conversion in a PFR vs. CSTR ,"Given three different reactors and reaction data, calculate which reactor yields the largest conversion of reactant to product.",5:41,https://www.youtube.com/watch?v=MUYHHxllK8k,151,,,,,example,,,1 General Exam Review,12.3,calculates which reactor yields the largest conversion of reactant to product.,Fogler1st,,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Conversion: PFR vs. CSTR ,"Conceptual problem that calculates whether the conversion in a 100 L adiabatic CSTR will be greater than, less than, or equal to the conversion in a 100 L adiabatic PFR.",2:34,https://www.youtube.com/watch?v=q06XOQXfG1I,237,,,,,conceptual,,,1 General Exam Review,12.3,"calculates if the conversion in a 100 L adiabatic CSTR is greater than, less than, or equal to the conversion in a 100 L adiabatic PFR.",Fogler1st,,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,CSTRs in Series: Selectivity ,Conceptual problem that determines how selectivity changes at the outlet of a CSTR if another CSTR is added in series.,2:50,https://www.youtube.com/watch?v=pXErV4asH9I,72,,,,,conceptual,,,1 General Exam Review,,determines how selectivity changes at the outlet of a CSTR if another CSTR is added in series.,Fogler1st,,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Determining Reaction Rate Order for a Batch Reactor ,Conceptual problem that evaluates the reaction rate order for the reaction A + 2B goes to products in a batch reactor.,4:10,https://www.youtube.com/watch?v=I97x4QnEJX4,129,,,,,conceptual,,,1 General Exam Review,,evaluates the reaction rate order for the reaction A + 2B -> products in a batch reactor.,Fogler1st,,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Equilibrium Constant Effect on Conversion ,"Review problem that calculates how the equilibrium constant for a reversible, isothermal reaction affects conversion.",4:33,https://www.youtube.com/watch?v=8FjW_t5tesE,75,,,,,example,,,1 General Exam Review,,"calculates how the equilibrium constant for a reversible, isothermal reaction affects conversion.",Fogler1st,,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Equilibrium Constant Introduction,Explains the equilibrium constant for an ideal gas and for a liquid.,7:22,https://www.youtube.com/watch?v=ovQXDFwgDvQ,737,,,,,intro,,,,,explains the equilibrium constant for an ideal gas and for a liquid,Fogler1st,,Rawlings1st,,Hill2nd,2.0,,
Kinetics and Reactor Design,Graduate Midterm Exam Review Part 1A,Solutions to midterm of reaction engineering.,6:34,https://www.youtube.com/watch?v=GqJ_5q2GYJU,152,,,,,example,,,2 Graduate Midterm,,solutions to midterm of reaction engineering.,Fogler1st,,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Graduate Midterm Exam Review Part 1B,Solutions to midterm of reaction engineering.,5:12,https://www.youtube.com/watch?v=oAF3Ky-9A9s,86,,,,,example,,,2 Graduate Midterm,,solutions to midterm of reaction engineering.,Fogler1st,,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Graduate Midterm Exam Review Part 2,Solutions to midterm of reaction engineering.,9:16,https://www.youtube.com/watch?v=W3_qbXxYibg,93,,,,,example,,,2 Graduate Midterm,,solutions to midterm of reaction engineering.,Fogler1st,,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Graduate Midterm Exam Review Part 3,Solutions to midterm of reaction engineering.,8:30,https://www.youtube.com/watch?v=ebXwdZkFcSQ,117,,,,,example,,,2 Graduate Midterm,,solutions to midterm of reaction engineering.,Fogler1st,,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Graduate Reaction Engineering Exam Review A,Four short answer problems on chemical reaction engineering.,8:04,https://www.youtube.com/watch?v=D-K8-i3Lz74,448,,,,,example,,,1 Graduate Final,,four short answer problems on chemical reaction engineering.,Fogler1st,,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Graduate Reaction Engineering Exam Review B Part 1,Problem for multiple steady-states in an isothermal CSTR. The multiple states are present because of a non-linear rate of reaction.,5:30,https://www.youtube.com/watch?v=wLQRPQvW1HE,336,,,,,example,,,1 Graduate Final,,solves multiple steady-states in an isothermal CSTR.,Fogler1st,,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Graduate Reaction Engineering Exam Review B Part 2,Performs mass and energy balances on an adiabatic plug flow reactor.,6:24,https://www.youtube.com/watch?v=e1QpLr1YW7U,281,,,,,example,,,1 Graduate Final,,performs mass and energy balances on an adiabatic plug flow reactor.,Fogler1st,,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Graduate Reaction Engineering Exam Review B Part 3,Use the steady-state approximation to determine a rate expression for decomposition of a polymer initiator.,3:21,https://www.youtube.com/watch?v=fngmy5pIsmg,237,,,,,example,,,1 Graduate Final,,determines rate expression for polymer initiator decomposition using steady-state approximation.,Fogler1st,,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Graduate Reaction Engineering Exam Review B Part 4,Two problems for CSTRs: one on multiple steady-states and the other on writing the unsteady-state energy balance.,4:52,https://www.youtube.com/watch?v=jW1an4yAiz4,215,,,,,example,,,1 Graduate Final,,solves multiple steady-states and writes the unsteady-state energy balance for CSTR.,Fogler1st,,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Graduate Reaction Engineering Final Exam Review A,Models a non-ideal reactor by segregated flow.,5:12,https://www.youtube.com/watch?v=TktAG1l7oTA,330,,,,,example,,,1 Graduate Final,,models a non-ideal reactor by segregated flow.,Fogler1st,,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Isothermal Batch Reactor Part 1,Part 1: Explanation on how to setup the solutions to an isothermal batch reactor given the stoichiometry and rate constant.,5:00,https://youtu.be/im6jNzr70KQ?list=PL25CBC8287575CFB4,DUPLICATE,,,,,intro,,,,,how to setup the solutions to an isothermal batch reactor given the stoichiometry and rate constant,Fogler1st,6.2,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Isothermal Batch Reactor Part 2 (POLYMATH Solution),Part 2: An overview of how to perform the numerical solution using POLYMATH software with the equations generated from part 1.,4:23,http://youtu.be/K3grHeNit0Q?list=PL25CBC8287575CFB4,DUPLICATE,,,,,example,,,,,performs the numerical solution using POLYMATH software with the equations generated from part 1,Fogler1st,6.2,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Isothermal PFR Part 1,Part 1: Material balances and setup for an isothermal gas-phase plug flow reactor (PFR). This video has been updated.,5:40,http://youtu.be/xe9xdyZ487k?list=PL25CBC8287575CFB4,DUPLICATE,,,,,example,,,,,balances and setup for an isothermal gas-phase plug flow reactor (PFR),Fogler1st,6.2,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Isothermal PFR Part 2,Part 2: An overview of how to perform the numerical solution using Athena Studio software with the equations generated from part 1.,10:03,http://youtu.be/Dla6iFoefU4?list=PL25CBC8287575CFB4,DUPLICATE,,,,,,,,,,perform the numerical solution using Athena Studio software with the equations generated from part 1,Fogler1st,6.2,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Kinetics Exam Review 1A,Exam problem on diffusion and reaction in a porous catalyst sphere.,2:36,https://www.youtube.com/watch?v=v2B2vU28DYc,230,,,,,example,,,2 Old Exam Problems,,diffusion and reaction in a porous catalyst sphere.,Fogler1st,,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Kinetics Exam Review 1B,Exam problems covering a PFR with mole change and tracer addition to a CSTR.,7:16,https://www.youtube.com/watch?v=-s-e_z_UiBM,134,,,,,example,,,2 Old Exam Problems,,covers a PFR with mole change and tracer addition to a CSTR.,Fogler1st,,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Kinetics Exam Review 1C,Exam review problem on rate determining step.,4:32,https://www.youtube.com/watch?v=Tgr8FlC-4Fg,122,,,,,example,,,2 Old Exam Problems,,exam problem on rate determining step.,Fogler1st,,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Kinetics Exam Review 2,"Problems covering 1) temperature in a PFR,  2) tracer experiment in a PFR for a reaction with mole change, and 3) selectivity in a porous catalyst whose rate is limited by diffusion.",8:46,https://www.youtube.com/watch?v=asux_IOmutM,149,,,,,example,,,2 Old Exam Problems,,"covers temperature in a PFR, tracer experiment for a reaction with mole change, and selectivity in a porous catalyst whose rate is limited by diffusion.",Fogler1st,,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Kinetics Exam Review 3,Problem on rate expression for a catalytic reaction on the surface with two types of sites.,2:38,https://www.youtube.com/watch?v=CYnAePB_8sA,107,,,,,example,,,2 Old Exam Problems,,calculates rate expression for a catalytic reaction on the surface with two types of sites.,Fogler1st,,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Kinetics Exam Review 4,Problems where 1) diffusion affects a zero-order reaction and 2) volume of a catalyst for reaction is calculated.,3:13,https://www.youtube.com/watch?v=CAAhpaxkWtk,84,,,,,example,,,2 Old Exam Problems,,discusses how diffusion affects a zero-order reaction and calculates volume of a catalyst for reaction.,Fogler1st,,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Kinetics Exam Review 5,Non-isothermal CSTR problem with two reactions. Calculates the heat removal rate necessary to obtain a certain selectivity.,7:05,https://www.youtube.com/watch?v=UKRKCAaLsBg,146,,,,,example,,,2 Old Exam Problems,,calculates the heat removal rate necessary to obtain a certain selectivity in a non-isothermal CSTR.,Fogler1st,,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Kinetics Exam Review 6,Determine the effect of increasing the feed temperature for an adiabatic CSTR using a graphical solution.,6:32,https://www.youtube.com/watch?v=r9fOyP-ZNj8,85,,,,,example,,,2 Old Exam Problems,,determines effect of increasing feed temperature for an adiabatic CSTR.,Fogler1st,,Rawlings1st,,Hill2nd,,,
Kinetics and Reactor Design,Kinetics Exam Review 7,Determine which reactor has higher conversion when the two reactors have different residence time distributions. Uses segregated flow to model the reactors.,5:26,https://www.youtube.com/watch?v=lHsM378zkGM,243,,,,,example,,,2 Old Exam Problems,,determines which reactor has higher conversion when the reactors have different RTDs. ,Fogler1st,,Rawlings1st,,Hill2nd,,,
